id,value
ANIMALIA.CHORDATA.AVES.GRUIFORMES.RALLIDAE.Porzana,3.0
ANIMALIA.CHORDATA.AVES.GRUIFORMES.RALLIDAE.Rallus,3.0
ANIMALIA.CHORDATA.AVES.GRUIFORMES.RALLIDAE.Zapornia,3.0
ANIMALIA.CHORDATA.AVES.OTIDIFORMES,1.25
ANIMALIA.CHORDATA.AVES.OTIDIFORMES.OTIDIDAE,1.25
ANIMALIA.CHORDATA.AVES.OTIDIFORMES.OTIDIDAE.Chlamydotis,0.5
ANIMALIA.CHORDATA.AVES.OTIDIFORMES.OTIDIDAE.Otis,3.0
ANIMALIA.CHORDATA.AVES.OTIDIFORMES.OTIDIDAE.Tetrax,1.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES,2.795
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.AEGITHALIDAE,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.AEGITHALIDAE.Aegithalos,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.ALAUDIDAE,2.231
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.ALAUDIDAE.Alauda,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.ALAUDIDAE.Ammomanes,-1.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.ALAUDIDAE.Calandrella,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.ALAUDIDAE.Chersophilus,1.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.ALAUDIDAE.Eremophila,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.ALAUDIDAE.Galerida,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.ALAUDIDAE.Lullula,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.ALAUDIDAE.Melanocorypha,2.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.BOMBYCILLIDAE,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.BOMBYCILLIDAE.Bombycilla,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CERTHIIDAE,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CERTHIIDAE.Certhia,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CINCLIDAE,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CINCLIDAE.Cinclus,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CISTICOLIDAE,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CISTICOLIDAE.Cisticola,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CISTICOLIDAE.Prinia,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CORVIDAE,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CORVIDAE.Corvus,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CORVIDAE.Cyanopica,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CORVIDAE.Garrulus,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CORVIDAE.Nucifraga,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CORVIDAE.Perisoreus,3.0
ANIMALIA.CHORDATA.AVES.PASSERIFORMES.CORVIDAE.Pica,3.0
